circRNA	pig-liver-young-1	pig-liver-old1	pig-testis-5	cow-liver-K001	cow-testis-adult2	cow-testis-neonat1	cow-liver-K006	pig-testis-54	cow-liver-B004	cow-liver-K013	pig-testis-31	cow-liver-B028	cow-liver-K018	pig-liver-old2	cow-testis-neonat3	cow-liver-B005	cow-liver-B022	cow-liver-K024	cow-liver-B008	cow-liver-K011	cow-testis-adult1	pig-liver-young-2	cow-liver-B027	cow-testis-neonat2	cow-testis-adult3
24:23535059-23588929:-	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:23548354-23607573:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
24:23567419-23607573:-	0	0	0	0	0	20	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	14	0
24:23812692-23869568:+	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:2381454-2394591:-	0	0	0	0	7	17	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	9	0
24:23859811-23869568:+	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:2386678-2394591:-	0	0	0	0	6	25	0	0	0	0	0	0	0	0	14	0	0	0	0	0	6	0	0	9	0
24:23915547-23975064:+	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
24:2393118-2394591:-	0	0	0	0	15	18	0	0	0	0	0	0	0	0	11	0	0	0	0	0	6	0	0	16	0
24:2409337-2409407:+	0	0	0	11	0	0	7	0	9	6	0	9	7	0	0	0	9	9	14	8	0	0	8	0	0
24:24901199-24902372:+	0	0	0	11	0	6	0	0	0	6	0	0	7	0	0	0	0	14	0	12	0	0	0	0	0
24:25076132-25094160:-	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:25143041-25143089:-	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
24:25148731-25167047:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
24:25266855-25286214:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
24:25315688-25323496:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
24:25325549-25330776:+	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
24:25481491-25492170:+	0	0	0	10	0	7	0	0	0	8	0	10	0	0	0	0	0	8	7	0	0	0	0	0	0
24:25481491-25508112:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
24:25481491-25513688:+	0	0	0	0	0	36	0	0	0	0	0	10	0	0	40	10	0	6	0	0	0	0	6	12	0
24:25481491-25524359:+	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:25544254-25544287:-	0	0	0	10	0	0	12	0	0	7	0	0	9	0	0	0	6	0	0	8	0	0	7	0	0
24:25544260-25544293:-	0	0	0	44	0	0	18	0	22	19	0	35	17	0	0	6	8	19	30	53	0	0	16	0	0
24:25544263-25544313:-	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
24:25544269-25544319:-	0	0	0	12	0	0	0	0	6	0	0	15	0	0	0	0	0	0	6	16	0	0	6	0	0
24:25544271-25544321:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
24:25544272-25544323:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
24:25548115-25548193:-	0	0	0	17	0	0	12	0	13	12	0	15	11	0	0	8	11	17	17	14	0	0	14	0	0
24:25548162-25551572:-	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
24:25551494-25552927:-	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
24:26036179-26051082:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
24:26037429-26043139:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
24:28686134-28687475:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	0	0	0	0	0	0
24:28845824-28869437:+	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:30022057-30023218:-	0	0	0	0	16	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	7
24:30022057-30026087:-	0	0	0	0	53	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	47
24:30565120-30585257:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
24:30682893-30712933:+	0	0	0	0	12	7	0	0	0	0	0	0	0	0	7	0	0	0	0	0	9	0	0	12	11
24:31660626-31663342:+	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:31921640-31923655:-	0	0	0	0	0	16	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	49	0
24:31921640-31978550:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
24:32256079-32256144:-	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:32316194-32328883:+	0	0	0	0	0	11	0	0	6	0	0	0	0	0	0	0	7	0	6	0	0	0	0	0	0
24:32320433-32328883:+	0	0	0	13	0	0	17	0	22	24	0	8	21	0	18	18	15	15	22	11	0	0	13	9	7
24:32349722-32356074:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
24:32375194-32390762:+	0	0	0	36	6	29	8	0	27	21	0	29	31	0	21	32	34	25	19	22	0	0	44	48	13
24:32375194-32406516:+	0	0	0	34	8	22	12	0	30	17	0	34	28	0	40	20	40	39	39	23	14	0	51	30	14
24:32375194-32446585:+	0	0	0	10	6	13	7	0	7	10	0	10	9	0	13	8	8	8	0	0	0	0	9	8	10
24:32375194-32467693:+	0	0	0	0	0	0	0	0	0	7	0	0	0	0	8	0	0	0	0	0	0	0	7	9	0
24:32375194-32496282:+	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
24:32378562-32390762:+	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:32378562-32406516:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
24:32378631-32390762:+	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:32378631-32406516:+	0	0	0	0	10	9	0	0	0	6	0	0	0	0	10	0	0	0	0	0	9	0	0	19	21
24:32378631-32467693:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
24:32446422-32467693:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	7	0
24:32446422-32496282:+	0	0	0	8	0	6	0	0	0	7	0	9	0	0	15	0	0	0	0	0	0	0	6	9	0
24:32466821-32467693:+	0	0	0	0	0	14	0	0	0	0	0	6	0	0	21	0	6	8	0	0	0	0	0	9	0
24:32571348-32575416:-	0	0	0	8	0	0	0	0	9	10	0	8	11	0	0	10	17	16	9	7	0	0	8	0	0
24:32606397-32617927:-	0	0	0	21	0	13	27	0	24	42	0	30	31	0	13	19	19	29	16	28	0	0	16	9	0
24:32885247-32900733:-	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
24:32887673-32900733:-	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:33224744-33275705:+	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
24:33323434-33326886:-	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
24:33510172-33516107:-	0	0	0	14	10	41	0	0	6	7	0	16	0	0	23	6	10	0	9	8	0	0	12	37	6
24:34181950-34183424:-	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
24:34203285-34203706:+	0	0	0	0	0	10	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
24:34460799-34496125:-	0	0	0	0	8	10	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	6	0
24:34494022-34496125:-	0	0	0	0	19	33	0	0	0	0	0	0	0	0	19	0	0	0	0	0	11	0	0	24	13
24:34621677-34654622:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
24:34710241-34732526:-	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:34763206-34795414:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	10	0
24:34784288-34784856:-	0	0	0	0	0	9	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	22	0
24:35077296-35080237:+	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:35077296-35093597:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
24:35214184-35220878:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
24:35277070-35279415:-	0	0	0	0	0	8	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	15	0
24:35597570-35614431:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
24:36941403-36946205:+	0	0	0	14	55	113	0	0	27	14	0	20	13	0	101	17	20	13	22	15	35	0	17	76	37
24:3696302-3732077:-	0	0	0	0	7	7	0	0	0	0	0	0	0	0	13	0	8	0	0	0	0	0	0	8	0
24:3696302-3931489:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
24:36964024-36983009:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
24:36970366-36976886:+	0	0	0	0	34	7	0	0	0	0	0	0	6	0	10	6	8	7	0	0	18	0	0	15	21
24:36977688-36990683:+	0	0	0	0	8	8	0	0	0	0	0	0	0	0	9	0	0	0	0	0	16	0	0	9	16
24:36990586-36997982:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	26	0
24:36990586-37015308:+	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:36997754-37006501:+	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:37114916-37116830:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
24:37161108-37163229:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
24:3720519-3732077:-	0	0	0	0	6	14	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	13	0
24:3720519-3810008:-	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
24:38922200-38929555:-	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:3921312-3931489:-	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	9
24:3961546-3961668:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
24:39892731-39902812:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
24:39892731-39906182:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
24:39905227-39906182:+	0	0	0	0	0	11	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	9	0
24:39905227-39914376:+	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
24:39922498-39929663:+	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
24:39961197-39967421:-	0	0	0	0	0	17	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	19	8
24:39961197-39968439:-	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:39962323-39966480:-	0	0	0	0	0	10	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	7	0
24:39967276-39980635:-	0	0	0	0	0	6	0	0	0	0	0	0	0	0	6	0	0	0	0	0	6	0	0	0	0
24:40011794-40028036:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
24:40022632-40028036:-	0	0	0	0	0	10	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	16	6
24:40024290-40028036:-	0	0	0	0	0	6	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	7	0
24:40026517-40030962:-	0	0	0	0	0	6	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	8	0
24:40058124-40058588:-	0	0	0	0	0	186	0	0	0	0	0	0	0	0	171	0	0	0	0	0	6	0	0	171	10
24:40058124-40061074:-	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:40621222-40627734:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
24:40855513-40865694:+	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
24:41091565-41099110:+	0	0	0	0	0	12	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	8	0
24:41147174-41149613:+	0	0	0	0	21	34	0	0	8	7	0	9	8	0	33	0	0	0	7	12	14	0	13	47	14
24:41472839-41485291:+	0	0	0	0	10	18	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	13	8
24:41472839-41497299:+	0	0	0	0	10	20	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	7	0
24:41472839-41502194:+	0	0	0	6	15	20	0	0	0	0	0	0	0	0	28	0	6	0	0	0	9	0	0	15	8
24:41472839-41509175:+	0	0	0	0	8	12	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	6	0
24:41485143-41497299:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	7	6
24:41485143-41500865:+	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:41485143-41502194:+	0	0	0	15	11	28	0	0	0	10	0	7	0	0	18	0	0	7	8	14	9	0	13	16	10
24:41672178-41681698:-	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:4173960-4174026:+	0	0	0	22	0	0	0	0	0	8	0	21	7	0	0	0	0	16	13	27	0	0	10	0	0
24:4174787-4174863:+	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:41912163-41915779:+	0	0	0	31	42	207	39	0	60	70	0	52	55	0	155	70	73	60	50	34	23	0	37	152	37
24:42266185-42268781:-	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	8	0
24:42301178-42302847:-	0	0	0	0	6	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	7	6
24:4250960-4264431:+	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:4257718-4264431:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
24:4262089-4264431:+	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:42919618-42921665:-	0	0	0	0	0	0	7	0	7	0	0	0	0	0	12	0	0	6	0	0	0	0	9	7	12
24:42919618-42959576:-	0	0	0	0	0	8	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0
24:42950898-42959576:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
24:43011610-43012631:-	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:43011610-43030973:-	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
24:43066556-43068685:-	0	0	0	0	21	18	0	0	0	0	0	7	0	0	30	6	0	0	0	0	8	0	0	15	16
24:43107611-43131166:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
24:43199667-43205085:+	0	0	0	0	0	9	0	0	0	0	0	7	0	0	6	0	0	0	0	0	0	0	10	0	0
24:43420145-43429866:+	0	0	0	0	0	23	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	9	0
24:43420145-43429919:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
24:43505874-43511497:+	0	0	0	0	0	8	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	7	0
24:44287871-44299511:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
24:44298866-44299511:+	0	0	0	0	8	33	0	0	0	6	0	0	0	0	52	0	7	0	0	0	8	0	0	34	7
24:45629666-45661089:-	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:45642438-45644072:-	0	0	0	0	6	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
24:45642438-45647837:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
24:45642438-45661089:-	0	0	0	0	23	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	11	0	0	9	19
24:45683676-45687018:-	0	0	0	0	12	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
24:45950776-45951559:+	0	0	0	0	9	0	0	0	0	0	0	0	0	0	9	0	0	6	0	0	0	0	0	16	6
24:45971979-45984649:+	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:46547492-46597798:-	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:46568501-46597798:-	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:47500721-47551467:-	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:47520766-47551467:-	0	0	0	0	6	20	0	0	0	0	0	0	0	0	11	0	0	0	0	0	10	0	0	7	0
24:48338273-48347533:+	0	0	0	16	0	0	13	0	15	19	0	18	16	0	0	7	9	10	16	22	0	0	15	0	0
24:48937537-48978408:-	0	0	0	0	24	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	12
24:48956476-48973835:-	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
24:48956476-48978408:-	0	0	0	0	59	36	0	0	0	0	0	0	0	0	31	0	6	0	6	0	32	0	0	16	57
24:48970949-48973835:-	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:48970949-48978408:-	0	0	0	0	36	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	7	17
24:49019144-49020787:-	0	0	0	0	33	72	0	0	0	0	0	12	0	0	96	0	0	0	0	0	12	0	7	36	33
24:49059732-49099438:-	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:49099246-49109966:-	0	0	0	0	7	17	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	8	12
24:49099246-49114468:-	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
24:49451909-49451997:-	0	0	0	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	8	0	0	0	0	0
24:49456588-49456639:-	0	0	0	21	0	0	16	0	11	19	0	6	23	0	0	22	6	11	10	13	0	0	0	0	0
24:49456594-49456645:-	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
24:49456607-49456684:-	0	0	0	0	0	0	9	0	0	9	0	0	15	0	0	0	8	15	6	0	0	0	0	0	0
24:49456609-49456686:-	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
24:49668726-49673797:-	0	0	0	0	0	9	6	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:50413600-50428736:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
24:50426470-50434535:+	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:50545038-50551923:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	7	0
24:50545038-50556968:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
24:50545038-50564734:+	0	0	0	0	0	26	0	0	0	7	0	6	0	0	37	0	0	0	0	7	8	0	0	23	0
24:50545038-50575960:+	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:50667092-50667764:-	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:50667092-50667767:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
24:50667183-50667652:-	0	0	0	0	23	6	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	6	6
24:50667188-50667657:-	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:50667189-50667658:-	0	0	0	0	24	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	6	11
24:50667191-50667660:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
24:52767997-52779717:+	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:53583897-53590365:-	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:53588825-53590365:-	0	0	0	0	0	17	0	0	8	6	0	8	0	0	22	9	8	7	11	8	6	0	0	23	7
24:53613097-53632349:-	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
24:53724206-53737510:-	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	12
24:53747381-53760679:+	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
24:53752895-53760679:+	0	0	0	0	55	12	0	0	0	0	0	0	0	0	14	0	0	0	0	0	23	0	0	17	47
24:53791943-53807358:+	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:53800235-53804566:+	0	0	0	0	14	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	11	0	0	8	0
24:53802383-53804566:+	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:54241772-54244029:+	0	0	0	0	0	21	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	17	0
24:54623298-54630228:-	0	0	0	0	0	6	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0
24:54623298-54654567:-	0	0	0	0	6	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
24:54640057-54654567:-	0	0	0	0	9	36	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	17	0
24:54649955-54654567:-	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0
24:55212973-55218287:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
24:55968300-55970452:-	0	0	0	0	7	7	0	0	7	8	0	6	6	0	16	6	0	7	6	0	0	0	0	7	13
24:55987124-55995739:+	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:560022-561161:-	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	6
24:56034414-56047632:+	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:56034414-56077241:+	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:56104572-56119177:+	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:56104572-56256296:+	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:56119058-56121175:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
24:56119058-56150620:+	0	0	0	0	17	11	0	0	0	0	0	0	0	0	10	0	0	0	0	0	7	0	0	9	6
24:56150506-56198988:+	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
24:56896592-56899260:-	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
24:57503275-57515108:+	0	0	0	0	0	6	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
24:57546586-57546643:-	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
24:57800087-57820179:+	0	0	0	0	7	6	0	0	0	0	0	0	0	0	7	0	0	0	0	0	7	0	0	0	0
24:57830146-57836739:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
24:57998966-58014383:+	0	0	0	0	9	50	0	0	0	0	0	0	0	0	29	0	0	0	0	0	6	0	0	46	10
24:58010633-58014383:+	0	0	0	0	0	8	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
24:58302033-58307856:-	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
24:58302636-58302702:-	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:58305318-58307856:-	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	6	0	0	0	0	0	0
24:60572218-60580138:-	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24:60656168-60698702:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
24:60672265-60677646:+	0	0	0	0	0	14	0	0	0	0	0	0	0	0	16	0	0	0	0	0	6	0	0	0	0
24:60688073-60705506:+	0	0	0	6	0	0	9	0	9	15	0	10	9	0	0	9	11	13	10	17	0	0	16	0	0
24:60928557-60939749:+	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
